CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
[N][C][Branch1][=C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][N]	310.347	4.269300000000002	38.91	2	1	4
[C][C][Branch2][Ring1][=C][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][Cl][=N][O][Ring1][S][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	459.8770000000001	3.8843000000000014	99.08	6	1	6
[C][O][C][=C][C][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][C][=C][Ring2][Ring1][N][O]	429.4920000000001	2.107200000000001	104.89	5	3	8
[N][C][Branch2][Ring2][=Branch1][C][C][=Branch1][C][=O][N][C][C][N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][=Branch2][C][Ring1][=N][C][Branch1][C][F][C][C][C][Ring1][Ring1][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	479.40000000000015	3.3057000000000016	77.04	5	1	6
[N][C][Branch2][Ring2][=Branch2][C][C][=Branch1][C][=O][N][C][C][N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][=Branch2][C][Ring1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	515.4330000000002	3.9394000000000022	77.04	5	1	6
[C][C][C][C][=N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][Ring1][=Branch2][C][C][N][Ring1][=N][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	435.3720000000001	2.967600000000001	77.04	5	1	5
[C][C][C][=N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][Ring1][=Branch2][C][C][N][Ring1][=N][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	421.3450000000001	2.577500000000001	77.04	5	1	4
[C][C][C][N][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][Ring1][=Branch2][Ring2][Ring1][N]	419.3690000000001	3.7875000000000014	51.26	3	1	4
[C][C][#C][C][N][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C]	468.4890000000002	0.733100000000001	128.38000000000002	9	2	5
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][=N][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1]	399.4660000000002	1.8506	75.87	4	1	5
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring1][=C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	419.4470000000002	2.7013000000000007	66.64	3	1	5
[C][N][C][=N][C][=C][Branch2][Ring1][Branch1][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Br][=C][Ring1][=C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring2][Ring1][Branch1][C]	422.2580000000002	1.7011999999999996	94.94	7	2	3
[N][C][C][N][Branch1][#C][C][=C][N][=C][C][=N][C][=N][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][C][C][Ring1][S][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	360.343	2.1583	80.82000000000001	6	1	2
[N][C][C][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][C][Ring1][N][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	307.319	2.820100000000001	42.15	3	1	2
[N][C][C][C][Branch1][=C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][C][C][C][Ring1][#C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	346.396	4.083100000000004	29.26	2	1	2
[C][O][C][=C][C][=C][Branch2][Ring1][S][N][C][=Branch1][C][=O][O][C][C][C][C][C][Branch1][S][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][Ring1][#C][C][=C][Ring2][Ring1][=Branch2]	393.5090000000002	2.6627	93.89	6	2	5
[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Branch1][S][N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][#N][C][C][Ring1][S][C][Ring2][Ring1][Ring1]	376.5010000000002	2.12618	85.67	5	1	6
[C][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][C][C][N][Ring1][N][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	399.4570000000001	2.611700000000001	66.64	3	1	4
[N][#C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][C][N][C][C][=Branch1][C][=O][N][N][=C][C][C][Ring1][Branch1][C][#N][N][=C][Ring2][Ring1][Ring2]	297.322	0.0650599999999994	117.2	7	2	6
[N][C][C][C][Branch1][=C][N][C][C][C][Branch1][C][F][Branch1][C][F][C][Ring1][#Branch1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O][C][Ring1][P][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F]	386.311	3.394000000000002	38.49	3	1	2
[C][C][O][C][=Branch1][C][=O][C][=N][C][=C][Branch1][Branch1][N][Ring1][Branch1][C][C][N][Branch2][Ring2][C][C][C][C][Branch1][C][N][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][O][C][Ring1][#C][C][Branch1][C][F][Branch1][C][F][F][C][Ring2][Ring1][#Branch2]	474.4300000000001	2.979000000000002	82.61	7	1	4
[C][=C][C][C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][=C][=N][N][=C][Ring1][Branch1][C][Branch1][C][F][Branch1][C][F][F][C][Ring1][=N][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	447.38300000000015	2.8187000000000006	77.04	5	1	6
[N][C][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][C][N][N][=C][C][=C][Ring1][Branch1][Ring1][Branch2][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F]	306.316	1.4679999999999995	64.15	4	1	4
[N][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][C][C][Branch2][Ring1][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][F][C][C][Ring2][Ring1][Ring1]	419.46900000000016	1.8906999999999992	92.5	4	2	5
[N][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1][C][C][C][C][Branch1][S][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][P]	377.46000000000015	2.3693	84.66000000000001	4	2	5
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][C][N][=C][Ring1][=N][C][N]	306.3690000000001	2.8601	87.05	5	2	4
[C][C][#C][C][N][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=C][C][=Branch1][C][=O][N][Branch1][#C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch2][=O]	396.4470000000001	0.7072999999999998	110.56	7	2	5
[C][C][#C][C][N][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C]	529.3950000000001	1.3565	128.38000000000002	9	2	5
[C][C][Branch1][C][C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][#N]	306.41	0.8816800000000007	76.44	4	1	5
[N][C][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C][C][N][C][C][Ring1][=Branch1][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F]	356.4450000000001	1.5237000000000007	71.25	4	2	6
[N][C][Branch2][Ring1][#Branch2][C][C][=Branch1][C][=O][N][C][C][N][C][C][Ring1][=Branch1][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F]	373.44700000000006	2.2678000000000003	58.36000000000001	3	2	6
[C][O][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][=N][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	417.4560000000002	2.4938	75.86999999999999	4	1	6
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Branch1][S][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Ring1][=C]	396.5350000000003	-1.4265999999999954	138.67000000000002	6	3	8
[C][C][Branch2][Ring1][=N][C][=C][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][C][N][=C][NH1][N][=Ring1][Branch1][=C][Ring1][O][C][=C][Ring1][P][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	393.4660000000002	3.139900000000001	87.89999999999999	4	2	5
[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][C][C][Branch1][C][N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][N][Ring1][=C][C][C][Ring2][Ring1][=Branch1]	352.4780000000001	3.4262200000000025	47.720000000000006	4	1	3
[C][C][Branch1][C][C][C][Branch2][Branch1][#Branch1][O][C][=C][C][=C][Branch2][Ring2][#Branch2][C][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][=Branch2][F][C][=C][Ring2][Ring1][#C][C][=Branch1][C][=O][O]	553.5530000000002	3.298300000000001	121.96	5	3	11
[C][C][Branch1][C][C][Branch1][C][C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1]	356.47	2.1219800000000006	99.22	4	2	5
[C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	268.307	1.8269	46.330000000000005	2	1	3
[N][C][C][C][Branch2][Ring1][=C][N][C][C][NH1][N][=C][Branch1][S][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][NH1][C][=N][Ring1][Branch1][C][=Ring1][=C][C][Ring1][P][C][O][C][Ring2][Ring1][#Branch1][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F]	465.4860000000002	1.3848999999999998	142.01999999999995	7	4	5
[C][O][C][C][C][=N][C][=C][Branch1][#C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][#Branch2][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C][C][Branch1][C][N][C][N][C][=Branch1][C][=O][C][C][C][Branch1][C][F][Branch1][C][F][C][Ring1][=Branch2][O][C][Ring2][Ring1][N]	495.4490000000003	0.8625	121.88	7	2	7
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Branch1][=Branch1][N][C][=Branch1][C][=O][C][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][O][=C][Ring2][Ring2][Branch1]	599.7040000000003	2.990400000000002	124.84	6	3	11
[C][O][C][=C][C][=C][Branch2][Ring2][#C][N][C][=Branch1][C][=O][O][C][C][C][C][C][Branch2][Ring1][=N][C][C][Branch1][S][N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][#N][Branch1][Ring2][C][Ring1][P][C][Ring2][Ring1][Ring2][C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][#C]	452.5550000000004	3.439280000000002	103.69	6	2	6
[C][C][Branch2][Ring1][=Branch1][C][=N][C][Branch1][=N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Cl][=N][O][Ring1][=N][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1]	413.70300000000026	3.205700000000001	85.24999999999999	5	1	4
[C][C][Branch2][Ring1][=Branch1][C][=N][O][C][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][=N][Ring1][=N][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1]	369.2520000000002	3.0966000000000014	85.24999999999999	5	1	4
[C][C][Branch1][C][C][C][C][Branch2][Ring1][=C][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][Cl][=N][O][Ring1][S][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	472.97000000000025	2.820900000000001	119.39	7	1	7
[N][C][C][=C][Branch1][C][N][N][=C][Branch1][#C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][N][=C][Ring1][#C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]	381.2130000000001	4.436500000000001	77.82000000000001	4	2	3
[C][C][C][=Branch1][C][=O][N][C][C][C][N][Ring1][Branch2][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	343.349	1.1008000000000004	75.43	3	2	4
[C][C][=C][C][=C][Branch2][Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][N][=S][Branch1][C][C][=Branch1][C][=O][N][C][=C][C][=Branch1][Ring2][=N][Ring1][Branch1][C][N][Branch2][Ring1][#Branch2][C][C][O][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][C][Branch1][C][N][C][Ring1][#C][C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring2][Ring2]	551.6410000000003	2.8926200000000017	119.88	8	1	5
[C][C][=C][C][=C][Branch2][Ring1][N][N][C][=C][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=N][C][=C][C][=N][N][Ring1][S][Ring1][Branch1][C][Branch1][C][C][=C][Ring2][Ring1][Branch2]	336.443	3.017240000000001	71.47999999999999	6	2	3
[C][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][C][=C][C][=N][N][Ring1][#C][Ring1][Branch1][C][Branch1][C][N][=C][Ring2][Ring1][#Branch1]	323.404	1.7731199999999996	83.50999999999999	7	3	3
[C][C][=C][C][=N][C][Branch2][Ring1][=Branch2][N][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][C][=C][C][=N][N][Ring1][#C][Ring1][Branch1][=C][Ring2][Ring1][=Branch1]	309.37699999999995	1.5859199999999998	70.38	7	2	3
[N][C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2]	286.347	1.7575999999999998	46.330000000000005	3	1	4
[C][S+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring2][=Branch1][C][C][=N][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][Branch1][C][F][Branch1][C][F][C][C][Ring1][#Branch1][C][#N][=C][S][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][O]	452.5080000000001	1.96088	109.15	6	1	6
[C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	284.762	2.3412000000000006	46.330000000000005	2	1	3
[C][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	318.3140000000001	2.706600000000001	46.330000000000005	2	1	3
[C][C][Branch2][Ring1][P][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][C][=C][C][Branch1][O][C][=C][NH1][C][Branch1][C][O][=N][Ring1][=Branch1][=C][Ring1][N][C][=C][Ring2][Ring1][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	408.4770000000002	3.4505000000000017	95.24	4	3	5
[C][C][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][F][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	302.752	2.4803000000000006	46.330000000000005	2	1	3
[C][C][Branch1][#C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	286.297	1.966	46.330000000000005	2	1	3
[C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][Branch1][Ring1][C][N][=C][Branch1][C][N][N][=C][Ring1][P][N][Branch1][C][C][C][Ring2][Ring1][#Branch1][=O]	380.2350000000001	1.6468999999999996	108.92999999999998	7	2	2
[C][C][N][Branch1][Ring1][C][C][C][=N][C][=C][Branch2][Ring1][Branch1][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Br][=C][Ring1][=C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring2][Ring1][Branch1][C]	464.3390000000002	2.505700000000001	86.15	7	1	5
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][P][N][C][=Branch1][C][=O][C][N][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][=C][Ring2][Ring2][Ring2]	581.7140000000003	2.851300000000003	124.84	6	3	11
[N][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][C][C][C][Branch2][Ring1][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][Ring1][P]	471.33900000000006	3.348200000000001	84.66	4	2	4
[C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Br][C][Branch1][Ring1][C][N][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][N][=C][Ring2][Ring1][=Branch1][N][Branch1][C][C][C][Ring2][Ring1][N][=O]	478.3220000000004	1.4960999999999998	95.38	8	1	3
[N][C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1]	268.357	1.6184999999999998	46.330000000000005	3	1	4
[N][C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	304.337	1.8967	46.330000000000005	3	1	4
[C][C][#C][C][N][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch2][Ring1][O][C][C][C][N][C][C][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch2][C]	560.7030000000003	1.5883000000000027	123.42000000000002	10	2	8
[C][C][#C][C][N][C][Branch1][#Branch2][N][C][C][C][N][C][C][Ring1][#Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch2][Ring1][Branch2][C][C][C][N][C][C][C][Branch1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][C][Ring1][N][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch1][C]	527.6700000000004	0.7734000000000034	106.63000000000002	11	1	8
[C][C][#C][C][N][C][Branch1][N][N][C][C][C][C][Branch1][C][N][C][Ring1][#Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch2][Ring1][=Branch2][C][C][C][C][C][C][C][N][Branch1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][C][Ring1][N][C][=Branch1][C][=O][N][Ring2][Ring1][Branch2][C]	541.6970000000003	2.274800000000001	120.62000000000003	10	1	8
[N][#C][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2]	269.34800000000007	1.2579799999999994	56.13	3	1	3
[N][#C][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][C][C][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][=Branch2]	318.33700000000005	0.5058799999999997	124.19	7	2	7
[C][C][O][C][=Branch1][C][=O][C][=C][N][=C][Branch1][Ring1][C][N][C][=C][Branch1][Ring1][O][C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][S][Ring1][#Branch2]	290.319	1.8874	83.67	6	1	5
[N][C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2]	295.364	1.3876	89.47	5	1	5
[N][C][=Branch1][C][=O][C][N][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2]	412.5090000000001	1.3264000000000022	92.66	4	2	8
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][C][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring2][Ring1]	563.7240000000003	2.712200000000003	124.84	6	3	11
[N][C][Branch2][Ring2][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F]	445.5820000000002	4.041300000000003	49.57000000000001	3	1	8
[C][C][N][=C][C][=C][C][Branch2][Ring2][O][C][=C][C][=C][Branch2][Ring1][#C][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1][=C][N][Ring2][Ring1][N][N][=Ring2][Ring1][#C]	438.5070000000002	1.7742199999999992	96.82999999999998	6	1	5
[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][=N][C][Branch1][C][N][=C][Branch1][Ring1][C][N][C][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][=N][Ring1][P][C][=C][Ring2][Ring1][#Branch1]	375.25900000000007	4.166900000000002	87.05	5	2	4
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch2][Ring1][Branch2][C][=C][C][=C][Branch1][=C][C][C][=C][C][=N][C][=C][N][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][Ring1][#C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][Ring1][=Branch1]	423.4920000000002	2.0708	83.93999999999998	5	1	5
[N][=C][Branch1][C][N][N][C][C][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][B][Branch1][C][O][O]	271.13	-2.420029999999997	148.69	5	6	6
[N][#C][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][C][N][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2]	326.40000000000003	0.80328	90.43	4	1	3
