CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
COC1=CC2=C(C=C1OC)C(C(C)C)N(C(=O)CC(N)C(=O)N3CCCC3C#N)CC2	428.5330000000003	2.01758	108.89	6	1	6
N#CC1CCCN1C(=O)C(N)CC(=O)NCC2=CC=CC=C2	300.362	0.5347800000000005	99.22	4	2	5
CC1=CC=CC=C1C2=CC=C(C(C)C(N)C(=O)N3CCC(F)C3)C=C2	340.44200000000006	3.6632200000000017	46.330000000000005	2	1	4
NC(CC(=O)N1CCCCC1CC2=CC=CC=C2)CC3=CC=CC=C3F	354.4690000000001	3.709400000000002	46.330000000000005	2	1	6
CC(C1=CC=C(C2=CC=CC(N3C=NN=N3)=C2)C=C1)C(N)C(=O)N4CCC(F)C4	394.4540000000002	2.330499999999999	89.92999999999999	6	1	5
COC(=O)C(C1=CC=C(C2=CC=C(F)C=C2)C=C1)C(N)C(=O)N3CCC(F)C3	388.4140000000002	2.647	72.63	4	1	5
COC1=CC2=C(C=C1OC)C3CC(N)C(C4=CC=CC(Cl)=C4)CN3CC2	372.8960000000001	3.771200000000002	47.720000000000006	4	1	3
CC(C1=CC=CC=C1)C(N)C(=O)N2CCC(F)C2	250.3169999999999	1.6878	46.330000000000005	2	1	3
CSC1=CC=C(C(C)C(N)C(=O)N2CCC(F)C2)C=C1	296.411	2.409700000000001	46.330000000000005	3	1	4
COC1=CC=C(C(C)C(N)C(=O)N2CCC(F)C2)C=C1	280.3429999999999	1.6964	55.56	3	1	4
NCC1=C(N)N=C(C2=CC=CC=C2)N=C1C3=CC=C(Cl)C=C3	310.788	3.504900000000002	77.82000000000001	4	2	3
NCC1=C(C2=CC=C(Cl)C=C2Cl)N(C[SH1](=O)=O)C3=CC=CC=C13	369.2730000000001	3.6427000000000014	65.09	4	2	4
CN1C=NC(S(=O)(=O)N2C=C3C(=N2)CN(C4COC(C5=CC(F)=CC=C5F)C(N)C4)C3)=C1	464.49800000000016	1.3048999999999995	108.27	9	1	4
NC(C(=O)N1CCCC1)C2CCC(O)C2	212.293	0.0970999999999995	66.56	3	2	2
NC(C(=O)N1CCCC1)C2CCC(NS(=O)(=O)C3=CC=C(OC(F)(F)F)C=C3)C2	435.4680000000001	1.9818999999999996	101.73	5	2	6
NC(CC(=O)N1CCCC1CNS(=O)(=O)C2=CC=C(F)C=C2)CC3=CC=CC=C3F	437.5120000000001	2.1942000000000004	92.5	4	2	8
NC(CC1=CC(F)=CC=C1F)C2=CC=C(Br)C=C2	312.157	3.969800000000002	26.02	1	1	3
N#CC1=CC=C(NC2CNC(C(=O)N3CCCC3C#N)C2)N=C1	310.361	0.6102599999999991	104.84	6	2	3
CC(C)(CC(=O)N1CCN(S(C)(=O)=O)CC1)NCC(=O)N2CC(F)CC2C#N	417.5070000000002	-0.6889199999999962	113.82	6	1	6
CC(C)(CC(=O)NC1=CC=CC=N1)NCC(=O)N2CC(F)CC2C#N	347.3940000000001	1.2409799999999995	98.12	5	2	6
