SELFIES	MW	LogP	TPSA	HBA	HBD	RotB
[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	366.4400000000001	4.293400000000002	60.16	3	3	7
[O][=C][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][Ring1][#Branch2][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O]	358.19500000000016	2.5558000000000005	73.99000000000001	2	3	1
[C][S][C][=C][N][C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][=C][N][=C][Ring1][#Branch2][C][Branch1][N][N][C][=C][C][Branch1][C][C][=N][S][Ring1][=Branch1][=N][Ring2][Ring1][Branch1]	343.4410000000001	3.3498200000000002	83.79	8	2	4
[C][O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][C][=Branch1][#Branch1][=N][NH1][C][=Ring1][Branch1][C][N][Ring2][Ring1][Branch1]	356.78800000000007	4.745320000000002	62.300000000000004	4	2	2
[C][C][NH1][N][=C][C][=Ring1][Branch1][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Ring1]	323.78700000000003	4.179820000000001	79.09	4	3	1
[O][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Ring1][C][=N][NH1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	320.29900000000004	2.08	86.88	3	3	5
[O][=C][Branch2][Ring1][Branch2][N][C][=N][NH1][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Ring1][=C][Ring1][O][C][C][C][Ring1][Ring1]	266.30400000000003	2.906500000000001	73.57	2	3	3
[O][=C][Branch2][Ring1][O][N][C][=N][NH1][C][=N][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=C][Branch1][C][Br][C][=C][Ring1][#C][Ring1][N][C][C][C][Ring1][Ring1]	363.2400000000002	3.7974000000000014	70.67	4	2	3
[C][O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=N][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	509.5440000000002	2.0494999999999997	161.20999999999998	8	4	8
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][Ring2][Ring1][=Branch1]	384.8710000000001	3.4940000000000007	85.94000000000001	4	3	4
[O][=C][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][C][Ring1][N][=C][N][C][=C][C][=C][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S]	448.5290000000001	4.502200000000002	100.19	6	3	5
[C][O][C][=C][C][=N][C][=N][C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=C][Ring1][=C][C][=C][Ring2][Ring1][C][O][C]	297.3140000000001	3.0962000000000014	76.50000000000001	6	2	4
[N][#C][C][C][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	305.312	3.9958800000000014	68.68	2	2	3
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][S][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][N]	450.4800000000002	1.4272999999999998	155.64	7	4	6
[N][C][C][C][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	309.34400000000005	3.431000000000001	70.91	2	3	4
[C][O][C][=C][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][#C][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	477.95600000000013	3.865400000000002	87.89	8	1	5
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][S][N][C][=N][C][=C][C][Branch2][Ring1][Ring1][C][=C][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][N][=N][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch2]	410.50300000000027	2.919900000000001	114.1	7	2	5
[N][=C][Branch1][C][N][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][Ring2][Ring1][C]	357.3950000000001	1.2634699999999994	137.17	5	5	4
[C][C][=N][C][=C][Branch2][Ring1][P][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][C][=C][Ring2][Ring1][Ring1][F][N][Ring2][Ring1][=Branch2][C][Branch1][C][C][C]	396.47	3.9487200000000033	68.1	7	1	5
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring1][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=C][C][=C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][Ring1][#C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][O]	434.47700000000015	2.9783000000000017	133.88	6	4	5
[C][N][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	412.9250000000002	3.2428000000000017	77.15	5	2	5
[O][=C][Branch2][Ring1][P][N][C][=C][NH1][N][=C][Ring1][Branch1][C][=N][C][=C][C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][Ring1][=N][NH1][Ring1][S][N][C][C][C][C][C][C][Ring1][=Branch1]	423.52100000000024	3.2394000000000016	110.96000000000001	5	4	5
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][=N][Ring1][#C][C][C][Ring2][Ring1][=Branch1]	364.45300000000015	3.026300000000001	75.08000000000001	5	2	4
[C][C][Branch1][C][C][Branch1][C][O][C][S][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br]	431.3810000000001	3.8811700000000027	98.96	7	3	6
[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][Branch1][N][=C][Branch1][=Branch1][N][C][C][C][O][N][=C][Ring1][P][Ring2][Ring1][Ring2]	318.42500000000007	2.5560000000000005	87.89	7	3	7
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1]	309.325	2.675200000000001	77.25	5	1	5
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1][Cl]	357.797	3.371100000000002	77.25	5	1	6
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][S][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][O][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring1][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][#Branch2]	421.4820000000002	2.2824999999999998	126.54	6	3	6
[C][C][C][Branch1][Ring1][C][O][S][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br]	431.38100000000003	3.8811700000000027	98.96	7	3	7
[O][=C][Branch2][Ring1][=Branch2][N][C][=C][NH1][N][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]	324.31500000000005	3.053400000000001	86.88	3	3	4
[Cl][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][=N][Ring1][#C][=C][Ring2][Ring1][=Branch1]	321.771	4.212500000000002	55.63	5	1	3
[C][C][Branch1][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][S][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][O][C][Ring1][=Branch1][=O][C][=Branch1][C][=O][N][Ring2][Ring1][C]	401.44400000000024	1.9069999999999998	117.35999999999999	5	3	4
[C][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][C][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=N]	301.353	3.843320000000002	55.11	5	1	3
[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][Ring1][=N][C][=C][Ring2][Ring1][Branch1]	400.4850000000001	2.9517000000000007	91.4	6	2	4
[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=C][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	373.3900000000001	1.5256999999999996	127.58999999999997	6	3	4
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=N][NH1][Ring1][N][C][=C][Ring2][Ring1][Ring1]	330.36899999999997	2.1733000000000002	121.1	5	4	4
[C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	426.9080000000002	2.8173000000000012	103.01	5	3	5
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=C][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	399.4720000000001	2.9678999999999993	118.35999999999999	5	3	6
[N][C][=N][C][=C][C][Branch2][Ring1][=Branch2][N][C][=C][Branch1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][Cl][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][S][=N][Ring2][Ring1][=Branch1]	322.759	3.113100000000001	82.51	6	1	2
[N][C][=N][C][=C][C][Branch2][Ring1][=Branch2][N][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][S][=N][Ring2][Ring1][=Branch1]	321.771	3.7181000000000015	69.62	5	1	2
[C][C][=C][C][Branch1][=N][N][C][=Branch1][C][=O][C][C][C][C][Ring1][#Branch1][=O][=C][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][N]	395.36700000000013	2.928720000000002	128.28	7	3	2
[C][C][=C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][O]	382.4160000000001	2.6370200000000015	97.38	7	3	2
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][S][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][N]	450.4800000000002	1.4273000000000002	155.64	7	4	6
[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=C][Branch1][#C][N][C][C][Branch1][C][O][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring2][Ring1][=Branch1][Ring2][Ring1][=Branch2]	395.38900000000007	2.749400000000001	100.78	8	3	7
[C][O][C][=C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][Ring1][=N][N][C][=N][C][=C][C][Branch1][P][C][=C][N][Branch1][C][C][C][=C][N][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring1][S]	429.5280000000002	3.5343000000000018	71.34	8	1	5
[N][C][C][S+1][Branch1][C][O-1][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	343.38300000000004	2.6060000000000008	93.97	3	3	4
[N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	359.38200000000006	2.2721	105.05000000000001	4	3	4
[O][=C][Branch2][Branch1][=N][C][=C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][=C][Ring2][Ring1][P][N][O]	540.9820000000003	6.930500000000004	96.37	6	3	8
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][Ring1][=N][C][=C][Ring2][Ring1][Branch1]	372.4310000000001	2.3487999999999998	114.17999999999999	6	3	3
[O][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][Ring1][N][=C][N][C][C][=C][C][Branch1][C][O][=C][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][C][=N][Ring1][N]	487.2530000000002	3.0525	104.46000000000001	6	3	4
[C][C][C][O][C][=C][N][=C][Branch2][Ring1][O][C][N][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][Ring1][=N][C][=C][Ring2][Ring1][=Branch1][O]	479.27400000000006	2.5813	100.55	6	3	6
[N][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2]	286.338	3.874100000000002	67.59	3	2	2
[O][=C][N][C][=C][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][=C][C][=Branch1][#Branch2][=C][C][Ring1][S][=C][Ring1][#C][Ring1][=Branch1][O][C][O][Ring1][Branch2]	279.25100000000003	2.993000000000001	67.79	4	2	0
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Branch1][C][N][C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][F][=C][Ring2][Ring1][Branch1][NH1][N][=Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][P]	534.4950000000001	5.269600000000002	142.0	5	5	6
[C][O][C][=C][C][Branch1][C][F][=C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][=C][N][Ring2][Ring1][Ring2][Ring1][S][C][Branch1][C][F][=C][Ring2][Ring1][=C]	443.3560000000001	3.943500000000002	86.69	6	1	5
[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#C][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][Branch1][C][N][=N][Ring1][P][C][=C][Ring2][Ring1][Branch2]	432.4520000000001	3.166900000000002	105.39	6	2	6
[O][=C][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][C][Ring1][N][=C][N][C][=C][C][=C][Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][=C][Ring1][=N]	416.48400000000015	1.9720000000000002	120.42	7	4	6
[O][=C][N][C][=C][C][=C][Branch1][C][F][C][=C][Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][C][O][C][=C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=Branch1][Ring1][P]	360.36600000000004	2.3057	99.25999999999999	4	3	4
[O][=C][Branch2][Ring1][=Branch1][N][C][=C][NH1][N][=C][Ring1][Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]	303.32500000000005	3.205300000000001	86.46000000000001	3	3	3
[O][=C][Branch2][Ring1][P][N][C][=C][NH1][N][=C][Ring1][Branch1][C][=N][C][=C][C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][Ring1][=N][NH1][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1]	402.4580000000001	3.0375000000000005	98.93	5	3	5
[N][C][=N][C][=C][C][Branch2][Ring1][O][N][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][S][=N][Ring2][Ring1][=Branch1]	321.771	3.7181000000000015	69.62	5	1	2
[N][C][=N][C][=C][C][Branch2][Ring1][Branch2][N][C][=C][Branch1][=Branch2][C][=C][C][O][C][C][Ring1][=Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][#C][=N][Ring2][Ring1][Branch1]	293.33	2.2014000000000005	78.85	6	1	2
[F][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][N][N][=C][C][Branch1][C][Br][=C][Ring1][=Branch1][N][=Ring2][Ring1][C]	398.23900000000003	4.3050000000000015	55.11	5	1	4
[C][O][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]	446.50700000000006	4.813800000000003	68.18	5	2	5
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]	430.50800000000015	5.113620000000004	58.949999999999996	4	2	4
[O][=C][Branch2][Ring1][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]	450.92600000000016	5.458600000000003	58.95	4	2	4
[C][O][C][=C][C][=C][Branch2][Ring1][O][C][N][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][=N][C][=C][Ring2][Ring1][=Branch1][O]	342.3260000000001	1.9406000000000003	87.66000000000001	5	3	4
[O][=C][N][C][=C][C][=C][C][Branch1][Ring2][C][C][O][=C][Ring1][=Branch2][C][Ring1][N][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O]	323.3520000000001	1.3281	94.22	3	4	3
[O][=C][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][Ring1][#Branch2][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][O][C][Ring1][=Branch1][=O]	359.1790000000002	2.982800000000001	71.19	3	2	1
[N][C][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][=C][N][Ring1][S][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]	446.2400000000001	4.9635000000000025	77.46000000000001	5	1	4
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	398.89800000000014	3.679700000000002	75.08000000000001	5	2	4
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	398.89800000000014	3.884100000000002	85.94000000000001	4	3	4
[C][C][=C][C][=C][Branch2][Ring1][#Branch1][S][C][=C][N][=C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][Br][=N][Ring1][#Branch1][S][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch1][C][=Branch1][C][=O][C][N][C][C][Ring1][#Branch2]	547.504	3.746920000000002	104.45	8	2	6
[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][Ring1][P]	257.293	2.548	67.00999999999999	3	2	4
[O][=C][Branch1][S][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]	261.712	3.192800000000001	57.78	2	2	3
[O][=C][Branch1][S][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]	306.163	3.3019000000000016	57.78	2	2	3
[O][=C][Branch2][Ring1][Ring1][N][C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][NH1][N][=Ring1][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]	348.24399999999997	4.472200000000003	57.78	2	2	3
[O][=C][Branch2][Ring1][#Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2]	335.3820000000001	4.274400000000003	57.78	2	2	5
[O][=C][Branch1][S][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1]	306.163	3.3019000000000016	57.78	2	2	3
[O][=C][Branch1][S][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2]	296.15700000000004	3.8462000000000023	57.78	2	2	3
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][#Branch2][N][C][=C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][Branch1][C][C][=N][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][=N]	450.93400000000025	3.8766200000000017	93.24000000000001	8	1	4
[C][O][C][=N][N][Branch1][S][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][C][=C][Ring1][=C][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	466.9330000000001	3.5768000000000013	102.47	9	1	5
